Id,TrustRank
2141  ,  0.00071356007403
1562  ,  0.000713285203768
630  ,  0.00071229073144
1708  ,  0.000709525332125
2173  ,  0.000708969749872
274  ,  0.000704853195304
2305  ,  0.000702529210199
2344  ,  0.000700159959321
716  ,  0.000697510051882
245  ,  0.000696141345378
641  ,  0.000693400052748
1368  ,  0.000692915871642
1013  ,  0.000688697167314
742  ,  0.000687365032782
1885  ,  0.000684767106067
2485  ,  0.000684009406217
319  ,  0.000683823727999
256  ,  0.000682200674365
770  ,  0.000681564998605
3129  ,  0.000679642717048
5618  ,  0.00067726153766
418  ,  0.000675674118395
3  ,  0.000675511549083
5591  ,  0.000670781030866
5251  ,  0.000670746438121
2318  ,  0.000667104477933
192  ,  0.000665537828275
390  ,  0.000664383274355
1714  ,  0.000654223424583
2194  ,  0.000652856060006
535  ,  0.000652656100336
491  ,  0.00065073897013
4511  ,  0.000649412782956
249  ,  0.000648566540801
3040  ,  0.000647719717531
2565  ,  0.000645846376979
1701  ,  0.000644587826346
17  ,  0.000644003123493
1420  ,  0.000642212686057
493  ,  0.000641538658544
5529  ,  0.000640058127909
206  ,  0.000638863641031
143  ,  0.000637560758919
3000  ,  0.000635155173328
5438  ,  0.000634532852461
3804  ,  0.000632799855814
1670  ,  0.000632777498219
3527  ,  0.000632080741311
1348  ,  0.000630846220253
3260  ,  0.000629847254212
3880  ,  0.000628941103892
5413  ,  0.000628190755204
550  ,  0.000625347671253
626  ,  0.000624257334779
3445  ,  0.000624046652421
3345  ,  0.000620527177501
69  ,  0.000620026622758
2538  ,  0.000619155043051
2728  ,  0.000619110551991
1548  ,  0.000617150032403
1096  ,  0.000614140790625
3545  ,  0.000613055579906
1065  ,  0.000611086475552
780  ,  0.000610608714597
2784  ,  0.000607808749399
4875  ,  0.000607403479614
309  ,  0.000606561777967
1947  ,  0.000604188625537
547  ,  0.000604082402327
3640  ,  0.000602733876994
2686  ,  0.0006017915454
2775  ,  0.000600740224252
3099  ,  0.000599082832163
2244  ,  0.000598331949008
484  ,  0.000597159625608
3452  ,  0.000595612838414
5316  ,  0.000593879667663
1200  ,  0.000592663588972
4400  ,  0.000591617800606
3465  ,  0.00058967556552
5649  ,  0.000589085447238
1508  ,  0.00058800213841
214  ,  0.000586924620478
1752  ,  0.000586001781782
3060  ,  0.000584074049639
4925  ,  0.000582797593599
5013  ,  0.000581855471419
1921  ,  0.000578860148159
3746  ,  0.000576773909541
2214  ,  0.000576163114729
2322  ,  0.000573667704874
1043  ,  0.000572747007482
760  ,  0.000572687943568
95  ,  0.00056897018044
4411  ,  0.000568075694425
3223  ,  0.00056806299753
2167  ,  0.000567303098102
883  ,  0.000565323457373
1133  ,  0.000564965811776
4026  ,  0.000564958484688
223  ,  0.000563212422086
3707  ,  0.000563207276204
2306  ,  0.000562543446852
4304  ,  0.000561702191092
1245  ,  0.000557125238318
4419  ,  0.000552571657249
1499  ,  0.000549894553779
350  ,  0.0005483352138
571  ,  0.000546451470395
680  ,  0.000545277159154
920  ,  0.000543451201216
768  ,  0.000541905414459
4320  ,  0.00053913585016
689  ,  0.000536978274964
4459  ,  0.000535975227637
4601  ,  0.000535637859644
5775  ,  0.000535370166075
3107  ,  0.000533092375743
3389  ,  0.000532766529479
700  ,  0.000530961433488
399  ,  0.000528831342621
5596  ,  0.000527213575926
988  ,  0.00052649533779
3656  ,  0.000526392909781
1850  ,  0.000525449180697
1268  ,  0.000524664467691
3738  ,  0.000522738035932
3013  ,  0.000521778251269
405  ,  0.000521548434532
1171  ,  0.000520831512647
1967  ,  0.000519879682852
757  ,  0.000518610907062
384  ,  0.000516128931438
4884  ,  0.000515506428649
3926  ,  0.000515478804743
1056  ,  0.000515035842523
2262  ,  0.000513998315141
3459  ,  0.000513817811109
597  ,  0.000513788357089
647  ,  0.000513510115709
1939  ,  0.000511920152781
5029  ,  0.000511731170574
2030  ,  0.000511449375711
1008  ,  0.000510558047832
3815  ,  0.000509738805711
1556  ,  0.000506724940617
673  ,  0.000504380019615
2455  ,  0.000502101091694
1686  ,  0.000500096624711
4921  ,  0.000499229040257
1743  ,  0.000498927269908
2113  ,  0.000497241871778
462  ,  0.000497088835873
239  ,  0.000495745370504
496  ,  0.000495112578198
1685  ,  0.000494728780298
578  ,  0.000494448696265
777  ,  0.000493503851874
272  ,  0.000492640560106
1584  ,  0.000492415790732
3161  ,  0.000492143786204
446  ,  0.000491281868334
494  ,  0.000488006235397
152  ,  0.000487623953547
4005  ,  0.000487259913822
3917  ,  0.000482996473627
134  ,  0.000479678735554
2292  ,  0.000479604955503
707  ,  0.000475632577057
823  ,  0.000472597751545
475  ,  0.000472528710696
2552  ,  0.00047197045799
1502  ,  0.000471431238263
312  ,  0.000470580458451
767  ,  0.000469536613302
1174  ,  0.000469109180933
911  ,  0.000468855654747
251  ,  0.000468589340348
4532  ,  0.000468574885817
925  ,  0.000468033116194
1084  ,  0.000467723667315
2040  ,  0.000467206358312
554  ,  0.000466651006627
3904  ,  0.000466597710097
3319  ,  0.000466259000395
3781  ,  0.000464798275992
5032  ,  0.000464353347406
2124  ,  0.000463210996223
4867  ,  0.000462705040244
5028  ,  0.000462344003602
4788  ,  0.000460692980896
497  ,  0.000460587918787
480  ,  0.000460458085306
295  ,  0.000459030202353
112  ,  0.000457717393501
1512  ,  0.000456654504896
915  ,  0.00045551885474
1487  ,  0.000454744700813
801  ,  0.000454517480305
416  ,  0.000452995017941
534  ,  0.000452753996449
393  ,  0.000451597741222
5983  ,  0.000451502311304
2755  ,  0.000451464007472
4518  ,  0.000451304025636
3519  ,  0.000451156244715
3404  ,  0.000450882583522
2303  ,  0.000449466032633
1302  ,  0.00044878340293
5845  ,  0.000448671566374
1267  ,  0.000448313954078
219  ,  0.000447697171753
2178  ,  0.000447006425944
28  ,  0.000446390287116
3903  ,  0.000444988386578
3065  ,  0.000443452616729
714  ,  0.000443331498407
632  ,  0.000442756370705
4217  ,  0.000442373722275
1028  ,  0.000441770986633
4004  ,  0.000440718109541
26  ,  0.000440398220364
3653  ,  0.000439727394991
2903  ,  0.00043901604258
576  ,  0.000438009365679
4620  ,  0.000437914077828
45  ,  0.000437213013004
427  ,  0.000437053498033
1922  ,  0.000436644126907
242  ,  0.00043618816894
5078  ,  0.000435109844439
1912  ,  0.000434056717223
959  ,  0.000429991887205
1933  ,  0.000429878044346
2144  ,  0.000428889457912
5408  ,  0.00042766961661
1477  ,  0.000426906400916
935  ,  0.000426531171694
962  ,  0.000424691954072
184  ,  0.000424520670378
2377  ,  0.000423461873858
2484  ,  0.00042163223361
563  ,  0.000421390322315
3666  ,  0.000421370266807
2291  ,  0.000419520400453
2771  ,  0.000418518665661
1020  ,  0.000418142813154
2097  ,  0.000417160321097
224  ,  0.000416962372083
383  ,  0.000415738510179
2767  ,  0.000415031160005
342  ,  0.000414249228099
2328  ,  0.000413058638041
921  ,  0.0004128352221
4860  ,  0.000411421299402
623  ,  0.000411356508303
1252  ,  0.000411339150868
2252  ,  0.000410261169997
3593  ,  0.000409567313318
4937  ,  0.000407565287619
453  ,  0.000405610958625
830  ,  0.000405335783194
283  ,  0.000404938889946
2315  ,  0.000404932861029
2187  ,  0.000404743020716
4238  ,  0.00040392295224
953  ,  0.000403537612497
1528  ,  0.000402803803279
1277  ,  0.000402779766402
243  ,  0.00040246654764
1461  ,  0.000402296993219
955  ,  0.000399965042003
2174  ,  0.000397068556721
929  ,  0.00039530783056
654  ,  0.000393604736498
200  ,  0.000393260841237
441  ,  0.000393210537879
561  ,  0.000393091275505
1318  ,  0.00039293686218
1689  ,  0.000392512661293
3511  ,  0.000392456072946
495  ,  0.000392404407936
4553  ,  0.000391632313083
1677  ,  0.000391341262076
862  ,  0.000390572578937
1636  ,  0.000389903745199
4038  ,  0.00038955381037
1176  ,  0.000389137292811
3047  ,  0.000388956811212
250  ,  0.000388523997254
2710  ,  0.000388474026782
75  ,  0.000388420358044
476  ,  0.000388277510401
2535  ,  0.000387852250786
4281  ,  0.000387663642979
5065  ,  0.000387480168512
894  ,  0.000386320797319
142  ,  0.000386051093619
3974  ,  0.000385845396406
1557  ,  0.000385604331492
4537  ,  0.0003849692781
903  ,  0.000384329315178
2085  ,  0.000383796716746
228  ,  0.000382395622057
875  ,  0.000382044010259
1666  ,  0.000381948743605
2880  ,  0.000381946714774
3892  ,  0.000381567149812
3397  ,  0.000381034005955
2498  ,  0.000380568672886
1896  ,  0.000380195456431
864  ,  0.000380101527958
15  ,  0.00037981116352
5411  ,  0.000377051770934
97  ,  0.00037696591361
1769  ,  0.000376958016217
1005  ,  0.0003767151122
2437  ,  0.000376477639483
5541  ,  0.000376102974108
1400  ,  0.000375028730786
972  ,  0.000374987595144
585  ,  0.000372596169427
912  ,  0.00037225146544
37  ,  0.000372209145618
3113  ,  0.000371630664995
1464  ,  0.000371386168479
3427  ,  0.000371005876734
2977  ,  0.000370906515525
2658  ,  0.000369302779678
451  ,  0.000369205528408
4233  ,  0.000369127329023
625  ,  0.000368686693479
1923  ,  0.000368414496559
4452  ,  0.000367838159969
1839  ,  0.00036763185468
3023  ,  0.000367549227217
3353  ,  0.000367283626369
2683  ,  0.000367083815154
995  ,  0.000366864504656
1097  ,  0.000366502720384
241  ,  0.000366245697652
4363  ,  0.000365516129843
814  ,  0.000365501965509
1204  ,  0.00036443149783
2733  ,  0.000364069034375
199  ,  0.000363439670397
1938  ,  0.000363068698351
5416  ,  0.000362074395414
54  ,  0.000361583750277
3020  ,  0.000361383469505
2080  ,  0.000361276120603
3919  ,  0.000360769795361
1212  ,  0.000360417513249
2299  ,  0.000360289300806
5403  ,  0.000360213389559
244  ,  0.000359857093724
1492  ,  0.000359461837613
3641  ,  0.000359174236677
593  ,  0.00035910202577
1290  ,  0.000358335378331
799  ,  0.000358281986859
212  ,  0.000358260348926
167  ,  0.000357862814946
261  ,  0.000357502536112
1876  ,  0.000355159522379
2861  ,  0.000354906524041
5806  ,  0.000354869210569
1819  ,  0.000354765107449
1328  ,  0.000354643477404
627  ,  0.000354496243709
3377  ,  0.000354273539618
1648  ,  0.000354248091552
489  ,  0.000354232571467
19  ,  0.000354165656975
3748  ,  0.000352801640343
621  ,  0.000352420652339
10  ,  0.000352416719498
3611  ,  0.000351908645406
872  ,  0.000351475857608
3572  ,  0.000351331200722
2558  ,  0.000351184406202
3975  ,  0.000350849535046
4370  ,  0.000349723719168
3724  ,  0.000349537901432
235  ,  0.000349360020939
755  ,  0.000348586957743
1153  ,  0.000348413577519
930  ,  0.000347269593533
1890  ,  0.00034695099354
276  ,  0.000346067025237
396  ,  0.000345697559661
2018  ,  0.000344128236342
4002  ,  0.000343794503106
77  ,  0.000342981467201
904  ,  0.000342816049342
2297  ,  0.000342568507118
2233  ,  0.000342328608282
2070  ,  0.000342085491373
278  ,  0.000341557655429
1403  ,  0.000341475727051
3414  ,  0.000341189824349
80  ,  0.000340375387745
1001  ,  0.000339778376091
4266  ,  0.000339758662518
4604  ,  0.000338636221155
1291  ,  0.000338268607847
1815  ,  0.000337929085899
5030  ,  0.000337794821812
1490  ,  0.000337493686203
398  ,  0.000337222133686
197  ,  0.000336608798882
499  ,  0.00033553384543
5827  ,  0.000335405127569
2472  ,  0.000334940778178
153  ,  0.000334798274924
1098  ,  0.000334438859579
856  ,  0.000333208298197
99  ,  0.000333035530864
5840  ,  0.0003327940607
2536  ,  0.000332779583964
606  ,  0.000332547130232
465  ,  0.000332282164123
1544  ,  0.000331961560515
3972  ,  0.00033149345447
166  ,  0.000331234064554
1465  ,  0.000330673092417
154  ,  0.000330656283211
490  ,  0.000329405796648
204  ,  0.000329045405285
1320  ,  0.000328727862279
795  ,  0.000328512373789
3609  ,  0.000328279049753
3001  ,  0.000328198528937
4840  ,  0.000327957230539
5677  ,  0.000327897313611
1725  ,  0.000327715246781
3620  ,  0.000327534914565
533  ,  0.000327068446604
3923  ,  0.000326890863449
975  ,  0.000326714660763
4893  ,  0.000326712559029
1216  ,  0.000326694551259
520  ,  0.000326509845373
4841  ,  0.000326047313399
2427  ,  0.000325880294477
2416  ,  0.00032579745297
4648  ,  0.000325489929496
1964  ,  0.000324374958312
2158  ,  0.000324337752862
4602  ,  0.00032257964324
191  ,  0.00032206758741
3971  ,  0.000322032736411
2961  ,  0.000321621173584
5847  ,  0.000321259216452
1703  ,  0.000320933363726
1737  ,  0.000320933363726
1931  ,  0.000320807324823
452  ,  0.000319671148908
1997  ,  0.00031950133837
417  ,  0.000318915207788
4254  ,  0.000318399191191
1325  ,  0.000318358810208
3648  ,  0.00031833355364
1159  ,  0.000318273589987
5691  ,  0.000317945075423
697  ,  0.000317703249218
2016  ,  0.000317203075593
1207  ,  0.000317088890088
839  ,  0.000316810701186
72  ,  0.000315983813793
180  ,  0.000315923257563
1202  ,  0.000315760913457
4195  ,  0.000315518655179
146  ,  0.000315357544813
2304  ,  0.000315275104302
1539  ,  0.000315035930858
1110  ,  0.00031468873893
4965  ,  0.000314352972549
1559  ,  0.000314005630866
5798  ,  0.000313883467319
950  ,  0.000313405020734
3534  ,  0.000312791209855
5079  ,  0.000311501657768
101  ,  0.000311457681409
5449  ,  0.000311339683079
4869  ,  0.000311258544792
5803  ,  0.00031114638679
1236  ,  0.000311098473587
3136  ,  0.000310910902579
1377  ,  0.000310818725238
812  ,  0.000310235912052
296  ,  0.00030971465564
1624  ,  0.000309482907682
1090  ,  0.000309152381419
1667  ,  0.000309055249821
259  ,  0.000309001536662
952  ,  0.000308213695112
973  ,  0.00030807256678
2685  ,  0.000308059586329
3086  ,  0.000307969675496
650  ,  0.000307868492657
5825  ,  0.000307654331895
811  ,  0.000307312228663
5800  ,  0.000306207008537
5570  ,  0.000306104260671
651  ,  0.000305497052288
5014  ,  0.000305062681351
222  ,  0.000304651481037
298  ,  0.000304415481699
5614  ,  0.000303562736152
2392  ,  0.000303307027798
4762  ,  0.000303096667221
5481  ,  0.00030255646995
683  ,  0.000302511456851
717  ,  0.00030232062538
4761  ,  0.0003020882144
2808  ,  0.000301600343935
4433  ,  0.000301363856032
1905  ,  0.000300358108014
1340  ,  0.000300166496853
1412  ,  0.000299870113952
3533  ,  0.000299606621901
4214  ,  0.000299063563629
1765  ,  0.00029901238355
834  ,  0.00029898457767
110  ,  0.000298777074026
254  ,  0.000298535024328
3734  ,  0.000298222759582
1220  ,  0.000298153441804
3005  ,  0.000297885672388
871  ,  0.000297718388673
2415  ,  0.000296509132187
3750  ,  0.000296136520281
2821  ,  0.000295423137673
1473  ,  0.000294870335091
238  ,  0.000294686309761
5606  ,  0.000294634772896
387  ,  0.00029455485193
5658  ,  0.000294470902907
3539  ,  0.000294259037865
3540  ,  0.000293968932772
440  ,  0.000293926869181
817  ,  0.000293905048987
266  ,  0.000293826253747
3450  ,  0.000293108976624
1755  ,  0.000292675334339
837  ,  0.000292456934781
3627  ,  0.000292445600183
1326  ,  0.000292127989674
5224  ,  0.000291435003594
628  ,  0.000291333538143
3623  ,  0.000291188623423
3621  ,  0.000290934945997
3029  ,  0.000290799243423
340  ,  0.000290690732404
2495  ,  0.000289724246264
3591  ,  0.00028937933239
943  ,  0.000289374379358
3268  ,  0.000288852769787
879  ,  0.000288658328332
4360  ,  0.000288592044071
5157  ,  0.000288367713144
1541  ,  0.0002883073611
1650  ,  0.000288161679713
4780  ,  0.000287737501009
1631  ,  0.000287678997909
1241  ,  0.000287450278273
502  ,  0.000287443165571
2033  ,  0.000286891476844
5613  ,  0.000286508472986
4297  ,  0.000286431501351
5255  ,  0.000286361887831
4196  ,  0.000285967454189
3045  ,  0.000285833536219
3723  ,  0.000285144551832
735  ,  0.000285076848636
5831  ,  0.000284895774201
3624  ,  0.000284770803814
5824  ,  0.000284745007435
231  ,  0.000284612014879
3313  ,  0.000284548355175
2805  ,  0.000284236478157
194  ,  0.000284171841075
2825  ,  0.000284146123612
3629  ,  0.000283340552865
1271  ,  0.000283050867499
408  ,  0.000282791794307
3488  ,  0.000282481853096
70  ,  0.000281650390006
2230  ,  0.000281616849408
1044  ,  0.000281312065859
1478  ,  0.000281100150325
4974  ,  0.000280903500925
2762  ,  0.000280289945658
293  ,  0.000279798047355
3935  ,  0.000279466440673
3478  ,  0.000279316721752
4114  ,  0.000279221298318
1295  ,  0.000279142396609
791  ,  0.000279116017365
1932  ,  0.000279003567289
1026  ,  0.000278896912886
1034  ,  0.000278595741599
2475  ,  0.000278135517134
1664  ,  0.000277894402399
1704  ,  0.000277378968671
3689  ,  0.000277340761022
1674  ,  0.000277215566382
2398  ,  0.0002767930846
932  ,  0.000276648264491
3417  ,  0.000276574479399
705  ,  0.000276493380634
1210  ,  0.000276456838145
1406  ,  0.000276274442697
1132  ,  0.00027620214453
3628  ,  0.000276031533926
539  ,  0.000276009837213
4035  ,  0.000275935889108
3475  ,  0.000275525562815
566  ,  0.000274634561152
833  ,  0.000274521878318
922  ,  0.000274473956314
1134  ,  0.000274308853028
401  ,  0.000273929034913
5439  ,  0.00027367187897
866  ,  0.000273665171188
20  ,  0.000273663954925
642  ,  0.000273497276254
155  ,  0.00027331822407
4231  ,  0.000273112795027
2757  ,  0.000272818367087
2127  ,  0.000272773382246
1021  ,  0.000272688482491
4430  ,  0.000272509473257
1025  ,  0.000272368489314
3683  ,  0.000272340423403
3887  ,  0.000272210421872
691  ,  0.000272116166943
1788  ,  0.000271659272624
3479  ,  0.000271546989073
798  ,  0.000270961307281
794  ,  0.000269632476041
2661  ,  0.000269242192604
2165  ,  0.000269237996797
2054  ,  0.000269152673207
587  ,  0.000268649322028
3590  ,  0.00026845798509
4521  ,  0.000268279404653
4211  ,  0.000268111165144
5412  ,  0.000268055073066
885  ,  0.000268029095063
3413  ,  0.000267874558002
3416  ,  0.000267857474717
5269  ,  0.000267638099154
3002  ,  0.000267481452112
3547  ,  0.000267433485523
4847  ,  0.00026656446337
174  ,  0.000266551330482
892  ,  0.000266436457064
608  ,  0.000266376062153
591  ,  0.000266020107012
564  ,  0.000265678494359
2943  ,  0.000265593684235
5565  ,  0.000264528506633
599  ,  0.000264353008155
3622  ,  0.000264132517833
1158  ,  0.000263949999151
3664  ,  0.00026379271344
5056  ,  0.000263324042888
5788  ,  0.000263030105299
1301  ,  0.000262977166853
4880  ,  0.000262676312699
2019  ,  0.000262675388013
590  ,  0.000262499295227
3433  ,  0.000262337547507
3592  ,  0.000262277627405
1401  ,  0.000262164104565
233  ,  0.000262109409113
5249  ,  0.000261852054486
1324  ,  0.000261744712547
173  ,  0.000261727149665
2888  ,  0.000261679644214
193  ,  0.000261125401008
4749  ,  0.000260595051064
498  ,  0.000260527856215
2295  ,  0.000260440198403
3682  ,  0.000260387255501
5862  ,  0.000260344891029
2822  ,  0.000259832906065
874  ,  0.000259751536011
754  ,  0.000259678524236
3063  ,  0.000259599294576
196  ,  0.000259547058861
913  ,  0.000258627237815
5623  ,  0.000258514579419
3374  ,  0.000258500793192
330  ,  0.000258487018547
3044  ,  0.000258337738026
81  ,  0.000258246978876
579  ,  0.000258116839547
176  ,  0.000257794522899
572  ,  0.00025772110682
3626  ,  0.000257687820824
2464  ,  0.000257483317211
111  ,  0.000257407468344
5674  ,  0.000257371091644
1762  ,  0.000256686150859
2013  ,  0.000256425662728
5659  ,  0.000256357733432
4432  ,  0.000256159277627
934  ,  0.000255820709494
1179  ,  0.000255708128722
284  ,  0.000255696626828
1462  ,  0.000255691981897
331  ,  0.000255476365335
851  ,  0.000255420519946
1665  ,  0.000255417276875
1170  ,  0.000254860918619
2470  ,  0.000254811794235
637  ,  0.00025477396042
217  ,  0.000254689415179
4284  ,  0.000254452962906
4562  ,  0.000254308423292
4890  ,  0.000254161140505
1463  ,  0.000254139710697
5259  ,  0.00025409821481
4295  ,  0.000253982256627
2803  ,  0.000253882377575
258  ,  0.000253780419431
1729  ,  0.000253730519979
2556  ,  0.000253708877253
1746  ,  0.0002536826619
2859  ,  0.000253605365777
873  ,  0.000253464490453
3160  ,  0.000253398646336
2309  ,  0.000253220494027
5849  ,  0.000253036515058
2889  ,  0.00025245254569
1453  ,  0.000251992094491
2780  ,  0.000251608557474
1915  ,  0.000251266738521
1131  ,  0.000251191200132
4043  ,  0.000251132539476
685  ,  0.000251039657714
5025  ,  0.000250920371355
508  ,  0.000250772600178
818  ,  0.000250660926821
5860  ,  0.00025051068928
2765  ,  0.000250470066047
1175  ,  0.000250354929076
979  ,  0.000250259375374
5982  ,  0.000250231518763
1469  ,  0.000250229954725
4431  ,  0.000250094867916
690  ,  0.000249943819828
2012  ,  0.000249812350904
3415  ,  0.000249719206313
4379  ,  0.000249459263927
857  ,  0.000249246056658
1115  ,  0.000249242316849
1914  ,  0.000248367263407
4213  ,  0.000248344229948
2809  ,  0.000248265652944
588  ,  0.000248168239869
3385  ,  0.000248073870307
1628  ,  0.00024755651159
114  ,  0.000247158422134
4064  ,  0.000247153117899
5434  ,  0.000246794684222
4000  ,  0.000246325815106
4308  ,  0.000246303094042
3453  ,  0.000246293305822
681  ,  0.00024619881333
4845  ,  0.000246196072572
686  ,  0.000246136823188
234  ,  0.00024606801036
2042  ,  0.000246039702622
1154  ,  0.000245995994179
5763  ,  0.000245930988875
317  ,  0.000245914040886
392  ,  0.000245769304338
793  ,  0.000245674155662
279  ,  0.000245577503342
682  ,  0.000245566944944
1859  ,  0.000244566865731
1639  ,  0.00024404280725
1722  ,  0.000243832282367
3510  ,  0.000243831478496
1936  ,  0.000243632239204
1966  ,  0.000243582854571
910  ,  0.00024352141397
699  ,  0.000243241904723
815  ,  0.000243059099692
4439  ,  0.000243003197892
3239  ,  0.000242667733575
4042  ,  0.000242571909206
1546  ,  0.000242525877626
4215  ,  0.000242250969878
977  ,  0.000242237790646
